id,created_at,text,author_id,public_metrics,entities,source,referenced_tweets,in_reply_to_user_id
1565669321413648390,2022-09-02T11:53:49.000Z,Ese segundo entre que te despertas y recordas que Cristina está viva porque no salió la bala.,144000678,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}","{'annotations': [{'start': 50, 'end': 57, 'probability': 0.996, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565669210931478529,2022-09-02T11:53:23.000Z,"Comunicamos que nuestra Secretaría  se adhiere al feriado nacional decretado por el presidente de la Nación, Alberto Fernández, para este viernes 2 de septiembre, en repudio al atentado a la vicepresidenta Cristina Fernández.",1293703628717424646,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 109, 'end': 125, 'probability': 0.9872, 'type': 'Person', 'normalized_text': 'Alberto Fernández'}, {'start': 206, 'end': 223, 'probability': 0.9851, 'type': 'Person', 'normalized_text': 'Cristina Fernández'}]}",Twitter for iPhone,,
1565669164865490944,2022-09-02T11:53:12.000Z,@AliciaCastroAR Yo lo siento por el ataque a la persona de CFK no por las instituciones y la democracia porque ya han sido deterioradas hace mucho No hay justicia Hay hambre No hay ley de medios que se aplique. Lloro por Cristina pura y exclusivamente,3379271843,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 15, 'username': 'AliciaCastroAR', 'id': '713028058207358976'}], 'annotations': [{'start': 59, 'end': 61, 'probability': 0.9587, 'type': 'Person', 'normalized_text': 'CFK'}, {'start': 221, 'end': 228, 'probability': 0.9862, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565656166570524673'}]",713028058207358976
1565669049601761281,2022-09-02T11:52:44.000Z,"""la paz social ha sido alterada"" y señaló que ""Cristina permanece con vida porque, por una razón todavía no conﬁrmada técnicamente, el arma que contaba con cinco balas, no se disparó pese a haber sido gatillada"".@alferdez",1260622812911460353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 212, 'end': 221, 'username': 'alferdez', 'id': '149991703'}], 'annotations': [{'start': 47, 'end': 54, 'probability': 0.9971, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565668818231369730,2022-09-02T11:51:49.000Z,"El que gatillo contra la cabeza de Cristina Fernández de Kirchner es sólo un peregil. Los verdaderos autores del atentado son aquellos que frente a un micrófono lo único que hacen es promover el odio entre los argentinos. A ellos, condena social.",9427712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 35, 'end': 52, 'probability': 0.9872, 'type': 'Person', 'normalized_text': 'Cristina Fernández'}, {'start': 57, 'end': 64, 'probability': 0.7999, 'type': 'Person', 'normalized_text': 'Kirchner'}]}",Twitter for Android,,
1565668757535862789,2022-09-02T11:51:35.000Z,Farías convocó a los diputados provinciales para consensuar un repudio al ataque contra Cristina https://t.co/u7L7mKBDP6 https://t.co/OZ9FlB1Uck,964283773440413703,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 97, 'end': 120, 'url': 'https://t.co/u7L7mKBDP6', 'expanded_url': 'http://dlvr.it/SXfmN9', 'display_url': 'dlvr.it/SXfmN9', 'images': [{'url': 'https://pbs.twimg.com/news_img/1565668763848278016/AYR0nJ_U?format=jpg&name=orig', 'width': 800, 'height': 483}, {'url': 'https://pbs.twimg.com/news_img/1565668763848278016/AYR0nJ_U?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Farías convocó a los diputados provinciales para consensuar un repudio al ataque contra Cristina', 'description': 'La reunión está pactada para las 11 e incluirá un pedido de remoción de Amalia Granata quien afirmó que el intento de asesinato fue una pantomima\xa0', 'unwound_url': 'https://www.conclusion.com.ar/politica/farias-convoco-a-los-diputados-provinciales-para-consensuar-un-repudio-al-ataque-contra-cristina/09/2022/?utm_source=dlvr.it&utm_medium=twitter'}, {'start': 121, 'end': 144, 'url': 'https://t.co/OZ9FlB1Uck', 'expanded_url': 'https://twitter.com/ConclusionOk/status/1565668757535862789/photo/1', 'display_url': 'pic.twitter.com/OZ9FlB1Uck', 'media_key': '3_1565668755346440192'}], 'annotations': [{'start': 0, 'end': 5, 'probability': 0.9492, 'type': 'Person', 'normalized_text': 'Farías'}, {'start': 88, 'end': 95, 'probability': 0.9776, 'type': 'Person', 'normalized_text': 'Cristina'}]}",dlvr.it,,
1565668290822901760,2022-09-02T11:49:43.000Z,@evoespueblo @vero180374 @CFKArgentina Fuerza Cristina ¡¡,1057358375745478657,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 12, 'username': 'evoespueblo', 'id': '720786569792253952'}, {'start': 13, 'end': 24, 'username': 'vero180374', 'id': '4196846014'}, {'start': 25, 'end': 38, 'username': 'CFKArgentina', 'id': '138814032'}], 'annotations': [{'start': 46, 'end': 53, 'probability': 0.972, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565514214617321474'}]",720786569792253952
1565668200557182977,2022-09-02T11:49:22.000Z,"1) La unica vida que importa en el país es la de Cristina.
2) Si les importaran los asesinatos Rosario estaria con toque de queda y militares.
3) Si para lograr que la gente que manifieste tienen que declarar feriado nacional significa que lo espontaneo ya no los favorece.
Fin.",738415145748209664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'annotations': [{'start': 49, 'end': 56, 'probability': 0.9224, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 95, 'end': 101, 'probability': 0.5755, 'type': 'Person', 'normalized_text': 'Rosario'}]}",Twitter for Android,,
1565668011729686529,2022-09-02T11:48:37.000Z,"Imperdible el pase Navarro/Caballero: Quisieron matar a Cristina!!! Hoy más que nunca escucha el @eldestape_radio
acá 👇
https://t.co/OQj6O1P7Re",66998289,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'mentions': [{'start': 97, 'end': 113, 'username': 'eldestape_radio', 'id': '366713453'}], 'urls': [{'start': 120, 'end': 143, 'url': 'https://t.co/OQj6O1P7Re', 'expanded_url': 'https://www.eldestaperadio.com', 'display_url': 'eldestaperadio.com', 'images': [{'url': 'https://pbs.twimg.com/news_img/1573145297294860289/WHuI5cV0?format=png&name=orig', 'width': 400, 'height': 365}, {'url': 'https://pbs.twimg.com/news_img/1573145297294860289/WHuI5cV0?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'El Destape Radio | FM 107.3 | En VIVO', 'description': 'Clickeá y escuchanos online', 'unwound_url': 'https://www.eldestaperadio.com'}], 'annotations': [{'start': 19, 'end': 25, 'probability': 0.9901, 'type': 'Person', 'normalized_text': 'Navarro'}, {'start': 27, 'end': 35, 'probability': 0.8682, 'type': 'Person', 'normalized_text': 'Caballero'}, {'start': 56, 'end': 63, 'probability': 0.9916, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565667859329597442,2022-09-02T11:48:01.000Z,"#Hoy pedimos PAZ Y UNIDAD entre todos los Argentinos. 
 
Pedimos POR LA DEMOCRACIA. Y como dijo Él , Cuiden a Cristina!
@cristinafkirchner

#TodosConCristina 
#nuncamas",1145798801631907840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'hashtags': [{'start': 0, 'end': 4, 'tag': 'Hoy'}, {'start': 140, 'end': 157, 'tag': 'TodosConCristina'}, {'start': 159, 'end': 168, 'tag': 'nuncamas'}], 'annotations': [{'start': 110, 'end': 117, 'probability': 0.9681, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565667726835728389,2022-09-02T11:47:29.000Z,"Que todxs lxs violentxs que aplauden lo que le pasó a Cristina estén lejos de mí vida y mí hijo, acá enseñamos a vivir desde el amor y respeto. 💓",250948767,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}","{'annotations': [{'start': 54, 'end': 61, 'probability': 0.9982, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565667484878913537,2022-09-02T11:46:31.000Z,Desde la Agrupación Lito Yorky  repudiamos el intento de asesinato de la vice presidenta de la Nación  Cristina Fernández de Kirchner   . #ConLaDemocraciaNo https://t.co/jWzNsFwsjQ,988597185678888961,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'urls': [{'start': 157, 'end': 180, 'url': 'https://t.co/jWzNsFwsjQ', 'expanded_url': 'https://twitter.com/Nancybe23060/status/1565667484878913537/photo/1', 'display_url': 'pic.twitter.com/jWzNsFwsjQ', 'media_key': '3_1565667482806910978'}], 'hashtags': [{'start': 138, 'end': 156, 'tag': 'ConLaDemocraciaNo'}], 'annotations': [{'start': 20, 'end': 29, 'probability': 0.5775, 'type': 'Person', 'normalized_text': 'Lito Yorky'}, {'start': 103, 'end': 132, 'probability': 0.5501, 'type': 'Person', 'normalized_text': 'Cristina Fernández de Kirchner'}]}",Twitter for Android,,
1565667435897933824,2022-09-02T11:46:20.000Z,"Manifestamos absoluto y enérgico repudio frente al intento de Magnicidio que ha sufrido en el día de ayer la Vicepresidenta Cristina Fernández de Kirchner. 

Lo sucedido es de una gravedad extrema que atenta contra la democracia, las instituciones y el Estado de derecho",721318327889629184,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 62, 'end': 71, 'probability': 0.381, 'type': 'Person', 'normalized_text': 'Magnicidio'}, {'start': 124, 'end': 153, 'probability': 0.2552, 'type': 'Person', 'normalized_text': 'Cristina Fernández de Kirchner'}]}",Twitter for iPhone,,
1565667246768553984,2022-09-02T11:45:34.000Z,🟠 Patricia se diferenció y frenó una condena de Juntos al ataque a Cristina https://t.co/3wicvliGvN #Argentina #Tucumán,1212905733274001409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/3wicvliGvN', 'expanded_url': 'http://dlvr.it/SXfljp', 'display_url': 'dlvr.it/SXfljp', 'images': [{'url': 'https://pbs.twimg.com/news_img/1565667252569255936/N1bYb-pr?format=jpg&name=orig', 'width': 600, 'height': 315}, {'url': 'https://pbs.twimg.com/news_img/1565667252569255936/N1bYb-pr?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Patricia se diferenció y frenó una condena de Juntos al ataque a Cristina', 'description': 'Patricia Bullrich se diferenció de Mauricio Macri y Horacio Rodríguez Larreta y no condenó el atentado contra Cristina Kirchner, una', 'unwound_url': 'https://elobservador24.com.ar/patricia-se-diferencio-y-freno-una-condena-de-juntos-al-ataque-a-cristina/?utm_source=dlvr.it&utm_medium=twitter'}], 'hashtags': [{'start': 100, 'end': 110, 'tag': 'Argentina'}, {'start': 111, 'end': 119, 'tag': 'Tucumán'}], 'annotations': [{'start': 3, 'end': 10, 'probability': 0.6365, 'type': 'Person', 'normalized_text': 'Patricia'}, {'start': 68, 'end': 75, 'probability': 0.9783, 'type': 'Person', 'normalized_text': 'Cristina'}]}",dlvr.it,,
1565666990907432961,2022-09-02T11:44:33.000Z,a Cristina amarla con el corazón y a defenderla con el cañón. viva Perón carajo,1248659897492877312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'annotations': [{'start': 2, 'end': 9, 'probability': 0.9943, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 67, 'end': 71, 'probability': 0.7107, 'type': 'Person', 'normalized_text': 'Perón'}]}",Twitter for Android,,
1565666617954115584,2022-09-02T11:43:05.000Z,#FuerzaCristina #CaballeroDeDia más que nunca junto a Cristina!!! NUNCA MÁS LA VIOLENCIA EN ARGENTINA !!!,208582227,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'hashtags': [{'start': 0, 'end': 15, 'tag': 'FuerzaCristina'}, {'start': 16, 'end': 31, 'tag': 'CaballeroDeDia'}], 'annotations': [{'start': 54, 'end': 61, 'probability': 0.9854, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 92, 'end': 100, 'probability': 0.988, 'type': 'Place', 'normalized_text': 'ARGENTINA'}]}",Twitter for iPhone,,
1565666441743192064,2022-09-02T11:42:23.000Z,"Ya se le cayo la careta a la vecina de cristina
Se la ve Feliz",2423960792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 39, 'end': 47, 'probability': 0.7341, 'type': 'Person', 'normalized_text': 'cristina'}]}",Twitter for Android,,
1565666415297921024,2022-09-02T11:42:16.000Z,@FerIglesias @RudolfDeBahia CHIROLITA FERNÁNDEZ DECRETO EL DIA DE LA VIRGEN CRISTINA PATRONA DE LOS DELINCUENTES https://t.co/usZB8v2NKQ,116152390,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 12, 'username': 'FerIglesias', 'id': '43814969'}, {'start': 13, 'end': 27, 'username': 'RudolfDeBahia', 'id': '1173098728561004544'}], 'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/usZB8v2NKQ', 'expanded_url': 'https://twitter.com/jorgevalentin56/status/1565666415297921024/photo/1', 'display_url': 'pic.twitter.com/usZB8v2NKQ', 'media_key': '3_1565666412949020672'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565539804997107712'}]",43814969
1565666334788259846,2022-09-02T11:41:57.000Z,"@LuaniBenitez2 @petrichalenca Todos a las Plazas.
Todos con Cristina. 😕♥️✊️

#FuerzaCristina
#CaballeroDeDía
#Navarro2023 
Por El Destape Radio 📻 
107.3 FM 
1050 AM https://t.co/4jcjQX86UB",1308031633132527616,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}","{'mentions': [{'start': 0, 'end': 14, 'username': 'LuaniBenitez2', 'id': '1384170995968208898'}, {'start': 15, 'end': 29, 'username': 'petrichalenca', 'id': '1117296102'}], 'urls': [{'start': 165, 'end': 188, 'url': 'https://t.co/4jcjQX86UB', 'expanded_url': 'https://twitter.com/CarlosJMatus2/status/1565666334788259846/photo/1', 'display_url': 'pic.twitter.com/4jcjQX86UB', 'media_key': '3_1565666323056758785'}], 'hashtags': [{'start': 77, 'end': 92, 'tag': 'FuerzaCristina'}, {'start': 93, 'end': 108, 'tag': 'CaballeroDeDía'}, {'start': 109, 'end': 121, 'tag': 'Navarro2023'}], 'annotations': [{'start': 60, 'end': 67, 'probability': 0.7248, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565571971106193409'}]",1384170995968208898
1565666317646155783,2022-09-02T11:41:53.000Z,"Ya salió la carta astral del ""sicario"" de Cristina, éste país es fabuloso JAJAJAJA https://t.co/AuUqfUQEmp",2652563982,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/AuUqfUQEmp', 'expanded_url': 'https://twitter.com/zeinicienta/status/1565555340187516928', 'display_url': 'twitter.com/zeinicienta/st…'}], 'annotations': [{'start': 42, 'end': 49, 'probability': 0.9764, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565666214873112576,2022-09-02T11:41:28.000Z,"@AgenciaTelam @GerardoMorales Todos a las Plazas.
Todos con Cristina. 😕♥️✊️

#FuerzaCristina
#CaballeroDeDía
#Navarro2023 
Por El Destape Radio 📻 
107.3 FM 
1050 AM https://t.co/ZBC4A2gn70",1308031633132527616,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 13, 'username': 'AgenciaTelam', 'id': '208413101'}, {'start': 14, 'end': 29, 'username': 'GerardoMorales', 'id': '339334958'}], 'urls': [{'start': 165, 'end': 188, 'url': 'https://t.co/ZBC4A2gn70', 'expanded_url': 'https://twitter.com/CarlosJMatus2/status/1565666214873112576/photo/1', 'display_url': 'pic.twitter.com/ZBC4A2gn70', 'media_key': '3_1565666203179311106'}], 'hashtags': [{'start': 77, 'end': 92, 'tag': 'FuerzaCristina'}, {'start': 93, 'end': 108, 'tag': 'CaballeroDeDía'}, {'start': 109, 'end': 121, 'tag': 'Navarro2023'}], 'annotations': [{'start': 60, 'end': 67, 'probability': 0.7248, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565651387333091335'}]",208413101
1565666083255848966,2022-09-02T11:40:57.000Z,"➡️El Premio Nobel de la Paz reflexionó sobre el presente de la vicepresidenta @CFKArgentina  y afirmó: ""Ayer le expresé a Cristina mi apoyo y solidaridad frente a lo que se ha montado, el Lawfare"".

https://t.co/c7NYd9PuRl https://t.co/lcz6uvfGay",1301512975803613184,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 78, 'end': 91, 'username': 'CFKArgentina', 'id': '138814032'}], 'urls': [{'start': 199, 'end': 222, 'url': 'https://t.co/c7NYd9PuRl', 'expanded_url': 'https://www.radionacional.com.ar/perez-esquivel-hay-una-embestida-muy-fuerte-de-la-derecha/', 'display_url': 'radionacional.com.ar/perez-esquivel…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1565654371995623426/LSghwBVc?format=png&name=orig', 'width': 510, 'height': 245}, {'url': 'https://pbs.twimg.com/news_img/1565654371995623426/LSghwBVc?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Pérez Esquivel: ""Hay una embestida muy fuerte de la derecha""', 'description': 'El Premio Nobel de la Paz reflexionó sobre el presente de la vicepresidenta Cristina Fernández y afirmó: ""Ayer le expresé a Cristina mi apoyo y solidaridad frente a lo que se ha montado, el Lawfare"". Tras ejemplificar con distintos casos que sucedieron en la región, Adolfo Pérez Esquivel sost', 'unwound_url': 'https://www.radionacional.com.ar/perez-esquivel-hay-una-embestida-muy-fuerte-de-la-derecha/'}, {'start': 223, 'end': 246, 'url': 'https://t.co/lcz6uvfGay', 'expanded_url': 'https://twitter.com/Nacional_StaFe/status/1565666083255848966/photo/1', 'display_url': 'pic.twitter.com/lcz6uvfGay', 'media_key': '3_1565666076817588225'}], 'annotations': [{'start': 122, 'end': 129, 'probability': 0.993, 'type': 'Person', 'normalized_text': 'Cristina'}, {'start': 188, 'end': 194, 'probability': 0.3659, 'type': 'Organization', 'normalized_text': 'Lawfare'}]}",Twitter for iPhone,,
1565666016562221056,2022-09-02T11:40:41.000Z,"#FuerzaCristina #CaballeroDeDia Todavía no puedo reaccionar, es muy fuerte pensar lo que pudo pasar!! No podemos quedarnos sin Cristina!!!",208582227,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'hashtags': [{'start': 0, 'end': 15, 'tag': 'FuerzaCristina'}, {'start': 16, 'end': 31, 'tag': 'CaballeroDeDia'}], 'annotations': [{'start': 127, 'end': 134, 'probability': 0.9666, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for iPhone,,
1565665856780226563,2022-09-02T11:40:03.000Z,"La comunidad educativa repudia enérgicamente el atentado sufrido por la Vicepresidenta Cristina Fernández de Kirchner y rechaza todo acto de violencia instando en esta jornada a reflexionar, y a concretar acciones que recuperen y consoliden una convivencia democrática en paz.",242732241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'annotations': [{'start': 87, 'end': 116, 'probability': 0.4363, 'type': 'Person', 'normalized_text': 'Cristina Fernández de Kirchner'}]}",Twitter for iPhone,"[{'type': 'replied_to', 'id': '1565665575212294145'}]",242732241
1565665834651074563,2022-09-02T11:39:58.000Z,"@SantiagoCafiero @CFKArgentina El hecho de violencia mas grave es cuando mataron a Nisman y la jefa dio la orden.

Cristina está viva.
Nisman está muerto.

Basta de este simulacro.
Basta de Kirchnerismo.
Nos tienen absolutamente asqueados y hartos.",705239258148290562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 16, 'username': 'SantiagoCafiero', 'id': '42637609'}, {'start': 17, 'end': 30, 'username': 'CFKArgentina', 'id': '138814032'}], 'annotations': [{'start': 83, 'end': 88, 'probability': 0.8982, 'type': 'Person', 'normalized_text': 'Nisman'}, {'start': 115, 'end': 122, 'probability': 0.9063, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565510967001325573'}]",42637609
1565665739775827969,2022-09-02T11:39:35.000Z,"@SilvinaChediek No lo entendiste? Te lo explico fácil, no solo se atentó contra Cristina, se atentó contra la democracia.",3426278417,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 15, 'username': 'SilvinaChediek', 'id': '282617369'}], 'annotations': [{'start': 80, 'end': 87, 'probability': 0.9939, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565544813780508672'}]",282617369
1565665590173483008,2022-09-02T11:39:00.000Z,"Fernando Andrés #SabagMontiel fue el responsable de un intento de #magnicidio después de que en las últimas horas de este jueves intentara asesinar a #CristinaFernández de #Kirchner

https://t.co/dM9KDbAc1n",1327587229439553540,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/dM9KDbAc1n', 'expanded_url': 'https://quepasaciudad.com/contenido/15134/allanaron-la-casa-donde-vivia-el-hombre-que-intento-asesinar-a-cristina', 'display_url': 'quepasaciudad.com/contenido/1513…', 'status': 200, 'title': 'Allanaron la casa donde vivía el hombre que intentó asesinar a Cristina', 'description': 'Fernando Andrés Sabag Montiel fue el responsable de un intento de magnicidio después de que en las últimas horas de este jueves intentara asesinar a Cristina Fernández de Kirchner', 'unwound_url': 'https://quepasaciudad.com/contenido/15134/allanaron-la-casa-donde-vivia-el-hombre-que-intento-asesinar-a-cristina'}], 'hashtags': [{'start': 16, 'end': 29, 'tag': 'SabagMontiel'}, {'start': 66, 'end': 77, 'tag': 'magnicidio'}, {'start': 150, 'end': 168, 'tag': 'CristinaFernández'}, {'start': 172, 'end': 181, 'tag': 'Kirchner'}], 'annotations': [{'start': 0, 'end': 14, 'probability': 0.9966, 'type': 'Person', 'normalized_text': 'Fernando Andrés'}]}",Twitter Web App,,
1565665451115520000,2022-09-02T11:38:26.000Z,"@osvalife @scmoran1 @alferdez Todos a las Plazas.
Todos con Cristina. 😕♥️✊️

#FuerzaCristina
#CaballeroDeDía
#Navarro2023 
Por El Destape Radio 📻 
107.3 FM 
1050 AM https://t.co/3ShzGjA1po",1308031633132527616,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 9, 'username': 'osvalife', 'id': '156437152'}, {'start': 10, 'end': 19, 'username': 'scmoran1', 'id': '992247446'}, {'start': 20, 'end': 29, 'username': 'alferdez', 'id': '149991703'}], 'urls': [{'start': 165, 'end': 188, 'url': 'https://t.co/3ShzGjA1po', 'expanded_url': 'https://twitter.com/CarlosJMatus2/status/1565665451115520000/photo/1', 'display_url': 'pic.twitter.com/3ShzGjA1po', 'media_key': '3_1565665440302567426'}], 'hashtags': [{'start': 77, 'end': 92, 'tag': 'FuerzaCristina'}, {'start': 93, 'end': 108, 'tag': 'CaballeroDeDía'}, {'start': 109, 'end': 121, 'tag': 'Navarro2023'}], 'annotations': [{'start': 60, 'end': 67, 'probability': 0.7291, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565561806311014400'}]",156437152
1565665317413687296,2022-09-02T11:37:54.000Z,@MaximoKirchner_ COMPAÑERO TU QUE PUEDE ESTAR MAS CERCA DE NUESTRA LIDER CRISTINA CUIDELA X FAVOR,834474786831101952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 16, 'username': 'MaximoKirchner_', 'id': '1334547045135298560'}], 'annotations': [{'start': 73, 'end': 80, 'probability': 0.8628, 'type': 'Person', 'normalized_text': 'CRISTINA'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565506680078704640'}]",1334547045135298560
1565665270324158464,2022-09-02T11:37:43.000Z,"Cristina ni en mi laburo te quieren, yo laburo igual😓😓😓",1464264964231860235,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'annotations': [{'start': 0, 'end': 7, 'probability': 0.9905, 'type': 'Person', 'normalized_text': 'Cristina'}]}",Twitter for Android,,
1565665242994073602,2022-09-02T11:37:37.000Z,@OfeFernandez_ Hoy se decreto Santa Cristina !! https://t.co/kwkqnD2Gav,116152390,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 14, 'username': 'OfeFernandez_', 'id': '1003049219131920386'}], 'urls': [{'start': 48, 'end': 71, 'url': 'https://t.co/kwkqnD2Gav', 'expanded_url': 'https://twitter.com/jorgevalentin56/status/1565665242994073602/photo/1', 'display_url': 'pic.twitter.com/kwkqnD2Gav', 'media_key': '3_1565665240653643781'}], 'annotations': [{'start': 30, 'end': 43, 'probability': 0.5254, 'type': 'Person', 'normalized_text': 'Santa Cristina'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565577613271339008'}]",1003049219131920386
1565665211285004288,2022-09-02T11:37:29.000Z,"@BejaranoYalita @LuaniBenitez2 QUE TIPO NEFASTO ESTE MORALES, TIENE MIEDO QUE LA GENTE DE SU PROVINCIA SE MANIFIESTE A FAVOR DE CRISTINA? HAY QUE LLENARLE LA PLAZA A ESTE",280255865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'mentions': [{'start': 0, 'end': 15, 'username': 'BejaranoYalita', 'id': '1161439734767542272'}, {'start': 16, 'end': 30, 'username': 'LuaniBenitez2', 'id': '1384170995968208898'}], 'annotations': [{'start': 53, 'end': 59, 'probability': 0.7995, 'type': 'Person', 'normalized_text': 'MORALES'}, {'start': 128, 'end': 135, 'probability': 0.849, 'type': 'Person', 'normalized_text': 'CRISTINA'}]}",Twitter for Android,"[{'type': 'replied_to', 'id': '1565572496815947776'}]",1161439734767542272
